customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3938-CUST,Male,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.36,227.08,No
3939-CUST,Male,0,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),86.67,5099.52,No
3940-CUST,Male,0,No,Yes,26,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),59.51,1579.5,No
3941-CUST,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.33,1427.27,Yes
3942-CUST,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.9,1343.56,No
3943-CUST,Female,0,No,Yes,31,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),57.47,1807.43,No
3944-CUST,Male,1,Yes,No,11,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.1,611.6,Yes
3945-CUST,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.19,564.26,No
3946-CUST,Male,1,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.82,1285.93,No
3947-CUST,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,732.95,No
3948-CUST,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.79,299.03,No
3949-CUST,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,62.26,1186.2,Yes
3950-CUST,Male,0,No,No,72,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,67.56,4874.38,No
3951-CUST,Female,1,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),86.66,2157.97,No
3952-CUST,Female,0,No,Yes,38,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,60.33,2297.53,No
3953-CUST,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,84.64,996.89,No
3954-CUST,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,76.56,1260.51,No
3955-CUST,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,600.58,No
3956-CUST,Female,1,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.25,2022.94,Yes
3957-CUST,Female,0,Yes,Yes,34,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.04,2903.47,No
3958-CUST,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,60.51,2131.71,No
3959-CUST,Male,1,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,85.99,2051.17,No
3960-CUST,Male,1,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.41,506.75,No
3961-CUST,Male,0,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,75.48,2707.75,No
3962-CUST,Female,0,No,Yes,3,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,62.61,205.07,Yes
3963-CUST,Male,0,No,No,49,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,63.47,3104.8,No
3964-CUST,Male,0,No,Yes,37,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,64.89,2377.8,No
3965-CUST,Male,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.69,3993.57,No
3966-CUST,Male,1,No,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.69,1599.19,No
3967-CUST,Male,0,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.08,170.32,No
3968-CUST,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.38,1305.47,Yes
3969-CUST,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.9,2107.81,Yes
3970-CUST,Female,0,Yes,No,17,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.55,933.51,No
3971-CUST,Male,1,Yes,No,69,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),78.68,5428.82,No
3972-CUST,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,78.41,3146.72,Yes
3973-CUST,Male,0,No,Yes,29,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,65.27,1908.24,No
3974-CUST,Male,0,No,Yes,66,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,50.68,3342.35,No
3975-CUST,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.17, ,No
3976-CUST,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.31,642.07,No
3977-CUST,Male,0,Yes,No,12,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,60.96,735.73,No
3978-CUST,Male,1,No,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),80.4,4950.37,No
3979-CUST,Female,1,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,83.86,2885.33,Yes
3980-CUST,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,73.89,1943.16,No
3981-CUST,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),61.23,395.9,Yes
3982-CUST,Female,0,No,No,21,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,55.11,1152.38,Yes
3983-CUST,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.6,1464.16,No
3984-CUST,Male,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,66.55,2038.36,Yes
3985-CUST,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),91.23,3665.67,No
3986-CUST,Male,1,Yes,Yes,35,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),67.77,2339.76,No
3987-CUST,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.47,1782.19,Yes
3988-CUST,Female,0,Yes,No,60,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),85.92,5135.76,No
3989-CUST,Female,1,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,2794.12,Yes
3990-CUST,Female,0,Yes,Yes,35,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.28,2992.4,No
3991-CUST,Male,1,No,Yes,60,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),74.79,4492.42,No
3992-CUST,Male,1,Yes,No,32,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),71.69,2287.32,No
3993-CUST,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.77,33.79,No
3994-CUST,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.18,1255.7,No
3995-CUST,Male,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,87.44,3703.34,No
3996-CUST,Male,1,No,Yes,60,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),65.32,3970.68,No
3997-CUST,Male,1,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.07,661.77,No
3998-CUST,Male,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.15,960.55,No
3999-CUST,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.24,84.92,Yes
4000-CUST,Female,0,Yes,No,11,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),65.25,717.91,Yes
4001-CUST,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.63,810.91,No
4002-CUST,Female,0,Yes,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,69.25,1839.6,Yes
4003-CUST,Male,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,84.75,4931.64,No
4004-CUST,Female,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,93.75,5052.63,No
4005-CUST,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,530.29,No
4006-CUST,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.21,578.85,No
4007-CUST,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),62.24,600.36,No
4008-CUST,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.58,446.53,No
4009-CUST,Female,1,Yes,No,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.62,3022.37,Yes
4010-CUST,Male,0,Yes,No,41,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),64.78,2655.6,No
4011-CUST,Male,0,No,No,18,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,58.83,1038.9,No
4012-CUST,Female,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.97,872.52,No
4013-CUST,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,69.13,1875.84,No
4014-CUST,Female,0,Yes,No,30,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),67.46,2005.52,Yes
4015-CUST,Female,1,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.32,299.3,No
4016-CUST,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,645.74,No
4017-CUST,Male,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.94, ,Yes
4018-CUST,Male,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.38,2993.03,No
4019-CUST,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,90.22,1159.54,No
4020-CUST,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.13,4816.88,No
4021-CUST,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,64.67,1451.79,No
4022-CUST,Male,0,No,Yes,23,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,56.59,1315.31,No
4023-CUST,Female,1,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.14,2073.43,No
4024-CUST,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.66,269.74,No
4025-CUST,Female,0,No,No,49,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,63.5,3142.3,No
4026-CUST,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.13,516.55,Yes
4027-CUST,Female,1,Yes,Yes,35,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,55.73,1929.21,Yes
4028-CUST,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,79.79,2962.33,Yes
4029-CUST,Female,1,Yes,Yes,32,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),69.71,2225.52,No
4030-CUST,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.4,156.28,No
4031-CUST,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,70.5,721.59,No
4032-CUST,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),61.58,4260.16,No
4033-CUST,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,222.17,No
4034-CUST,Male,0,No,Yes,28,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.59,1775.38,No
4035-CUST,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.25,473.44,Yes
4036-CUST,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.95,789.89,No
4037-CUST,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.46,242.63,No
4038-CUST,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,1273.36,No
4039-CUST,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),87.74,1853.9,No
4040-CUST,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.19,1450.41,Yes
4041-CUST,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.41,634.68,Yes
4042-CUST,Male,1,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,625.25,No
4043-CUST,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),57.83,1491.06,No
4044-CUST,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,836.72,No
4045-CUST,Male,1,Yes,Yes,17,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,59.84,995.19,Yes
4046-CUST,Male,0,Yes,No,33,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,72.76,2367.7,No
4047-CUST,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,723.06,No
4048-CUST,Male,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.42,905.89,No
4049-CUST,Female,0,Yes,No,66,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),59.25,3885.57,No
4050-CUST,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),65.42,585.64,Yes
4051-CUST,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,80.0,5355.33,No
4052-CUST,Female,0,No,Yes,16,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.5,1033.93,No
4053-CUST,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),81.55,1343.47,No
4054-CUST,Female,0,No,Yes,60,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,58.97,3525.16,No
4055-CUST,Female,0,No,No,47,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,55.94,2569.57,No
4056-CUST,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.89,786.19,Yes
4057-CUST,Female,1,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.18,3467.66,No
4058-CUST,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.31,1162.17,Yes
4059-CUST,Female,0,Yes,No,3,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.27,177.07,Yes
4060-CUST,Female,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),78.64,2910.12,No
4061-CUST,Female,1,No,Yes,38,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.05,2198.4,No
4062-CUST,Male,0,No,Yes,17,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.6,1360.4,No
4063-CUST,Female,0,No,Yes,35,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,94.08,3256.78,No
4064-CUST,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.05,1201.13,No
4065-CUST,Female,0,Yes,No,69,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),64.5,4427.02,No
4066-CUST,Male,0,Yes,No,37,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.97,2410.23,No
4067-CUST,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.73,1064.12,Yes
4068-CUST,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.8,2252.4,No
4069-CUST,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.02,201.83,Yes
4070-CUST,Male,0,No,Yes,6,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.58,321.29,No
4071-CUST,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,82.26,85.74,Yes
4072-CUST,Male,0,No,No,39,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,57.61,2238.49,Yes
4073-CUST,Male,0,Yes,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.11,1335.16,No
4074-CUST,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.19,1242.01,No
4075-CUST,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.02,911.33,No
4076-CUST,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),77.72,1026.87,Yes
4077-CUST,Female,1,No,No,19,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,69.46,1321.17,Yes
4078-CUST,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.07,2021.94,No
4079-CUST,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,65.23,2263.49,No
4080-CUST,Male,0,No,No,9,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,70.91,628.5,No
4081-CUST,Male,1,No,Yes,44,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),54.55,2422.66,No
4082-CUST,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.79,1486.34,No
4083-CUST,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.24,570.71,No
4084-CUST,Female,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.71,1967.88,No
4085-CUST,Female,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.97,1633.89,No
4086-CUST,Female,0,No,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.27,607.58,No
